passenger1_id,completed,passenger_cancelled,Time,P-Cancel Rate,Ride Rate
6247327,0,2,1,1.00,0.00
6247467,5,1,5,0.17,0.36
6248226,3,2,1,0.40,0.21
6249281,0,1,1,1.00,0.00
6249342,8,1,1,0.11,0.57
6249527,9,2,1,0.18,0.64
6249743,0,3,1,1.00,0.00
6250132,1,1,2,0.50,0.07
6251811,2,2,1,0.50,0.14
6251927,0,1,1,1.00,0.00
6253018,7,6,1,0.46,0.50
6253720,10,1,2,0.09,0.71
6253975,2,1,1,0.33,0.14
6254043,2,1,1,0.33,0.14
6254542,2,1,1,0.33,0.14
6254841,1,1,2,0.50,0.07
6254906,2,1,1,0.33,0.14
6254909,3,1,1,0.25,0.21
6255828,1,3,2,0.75,0.07
6255853,2,1,1,0.33,0.14
6256229,8,1,1,0.11,0.57
6256526,7,1,1,0.13,0.50
6256758,13,6,3,0.32,0.93
6256932,2,1,1,0.33,0.14
6257132,5,1,5,0.17,0.36
6257967,1,1,2,0.50,0.07
6258535,1,1,2,0.50,0.07
6258653,7,1,1,0.13,0.50
6259158,0,1,1,1.00,0.00
6259278,13,1,3,0.07,0.93
6259477,0,2,1,1.00,0.00
6259563,2,1,1,0.33,0.14
6259789,2,1,1,0.33,0.14
6259885,0,1,1,1.00,0.00
6260174,1,1,2,0.50,0.07
6260469,1,2,2,0.67,0.07
6260737,1,2,2,0.67,0.07
6261081,11,1,1,0.08,0.79
6261638,4,1,1,0.20,0.29
6261916,9,6,1,0.40,0.64
6261927,2,1,1,0.33,0.14
6261935,1,1,2,0.50,0.07
6262054,7,1,1,0.13,0.50
6262346,5,1,5,0.17,0.36
6262464,3,1,1,0.25,0.21
6262863,3,1,1,0.25,0.21
6262943,5,1,5,0.17,0.36
6263823,13,1,3,0.07,0.93
6263902,8,1,1,0.11,0.57
6264388,0,1,1,1.00,0.00
6264393,8,1,1,0.11,0.57
6264449,0,1,1,1.00,0.00
6264521,7,1,1,0.13,0.50
6264693,1,1,2,0.50,0.07
6264759,2,1,1,0.33,0.14
6264849,2,2,1,0.50,0.14
6265344,2,1,1,0.33,0.14
6266305,10,1,2,0.09,0.71
6266775,8,1,1,0.11,0.57
6266876,5,1,5,0.17,0.36
6266961,1,1,2,0.50,0.07
6267087,16,3,2,0.16,1.14
6267177,0,1,1,1.00,0.00
6267577,1,2,2,0.67,0.07
6267701,4,2,1,0.33,0.29
6267949,0,3,1,1.00,0.00
6268623,1,1,2,0.50,0.07
6268851,2,2,1,0.50,0.14
6268947,3,1,1,0.25,0.21
6269074,38,6,6,0.14,2.71
6269157,2,3,1,0.60,0.14
6269161,5,2,5,0.29,0.36
6271457,4,3,1,0.43,0.29
6271533,0,2,1,1.00,0.00
6271895,2,2,1,0.50,0.14
6272164,0,1,1,1.00,0.00
6272740,3,1,1,0.25,0.21
6272884,3,1,1,0.25,0.21
6273050,4,1,1,0.20,0.29
6273800,1,3,2,0.75,0.07
6274277,1,1,2,0.50,0.07
6274534,4,3,1,0.43,0.29
6274614,2,1,1,0.33,0.14
6275046,0,1,1,1.00,0.00
6275104,12,2,1,0.14,0.86
6275109,8,1,1,0.11,0.57
6275140,7,2,1,0.22,0.50
6275225,4,1,1,0.20,0.29
6275327,0,2,1,1.00,0.00
6275913,9,1,1,0.10,0.64
6276430,2,1,1,0.33,0.14
6276590,0,2,1,1.00,0.00
6276655,0,3,1,1.00,0.00
6276736,3,1,1,0.25,0.21
6277503,0,1,1,1.00,0.00
6277713,13,6,3,0.32,0.93
6277909,0,1,1,1.00,0.00
6277912,0,1,1,1.00,0.00
6278121,2,1,1,0.33,0.14
6278343,4,2,1,0.33,0.29
6278656,9,1,1,0.10,0.64
6279415,13,1,3,0.07,0.93
6279534,0,1,1,1.00,0.00
6279621,14,2,1,0.13,1.00
6279716,5,1,5,0.17,0.36
6280685,7,4,1,0.36,0.50
6281063,1,1,2,0.50,0.07
6281090,1,1,2,0.50,0.07
6281800,0,1,1,1.00,0.00
6281942,10,1,2,0.09,0.71
6282246,0,2,1,1.00,0.00
6282666,3,1,1,0.25,0.21
6284282,10,1,2,0.09,0.71
6284393,9,1,1,0.10,0.64
6284581,2,2,1,0.50,0.14
6285063,3,1,1,0.25,0.21
6285414,11,5,1,0.31,0.79
6287469,3,2,1,0.40,0.21
6287669,34,1,6,0.03,2.43
6288112,0,1,1,1.00,0.00
6288777,3,2,1,0.40,0.21
6289148,4,2,1,0.33,0.29
6289250,13,1,3,0.07,0.93
6289273,8,1,1,0.11,0.57
6289292,0,1,1,1.00,0.00
6289348,4,3,1,0.43,0.29
6289659,7,1,1,0.13,0.50
6289679,2,1,1,0.33,0.14
6289952,1,1,2,0.50,0.07
6290393,21,2,3,0.09,1.50
6290447,0,1,1,1.00,0.00
6290494,3,2,1,0.40,0.21
6290495,5,1,5,0.17,0.36
6291708,0,1,1,1.00,0.00
6291755,7,1,1,0.13,0.50
6291982,1,1,2,0.50,0.07
6293439,0,1,1,1.00,0.00
6294108,5,1,5,0.17,0.36
6294532,0,3,1,1.00,0.00
6295222,9,2,1,0.18,0.64
6295381,3,2,1,0.40,0.21
6295495,2,1,1,0.33,0.14
6296321,3,2,1,0.40,0.21
6296355,1,1,2,0.50,0.07
6296522,0,1,1,1.00,0.00
6297021,6,1,1,0.14,0.43
6297540,6,1,1,0.14,0.43
6298338,2,4,1,0.67,0.14
6298516,5,1,5,0.17,0.36
6298768,1,1,2,0.50,0.07
6298968,0,1,1,1.00,0.00
6298994,0,1,1,1.00,0.00
6299232,2,1,1,0.33,0.14
6299588,30,2,1,0.06,2.14
6301187,4,2,1,0.33,0.29
6301237,5,1,5,0.17,0.36
6302998,1,1,2,0.50,0.07
6303042,19,2,1,0.10,1.36
6303630,1,1,2,0.50,0.07
6303744,7,4,1,0.36,0.50
6304084,4,1,1,0.20,0.29
6304266,23,2,1,0.08,1.64
6304289,0,2,1,1.00,0.00
6304448,2,1,1,0.33,0.14
6304799,0,1,1,1.00,0.00
6305278,10,1,2,0.09,0.71
6305544,8,3,1,0.27,0.57
6306233,1,5,2,0.83,0.07
6306283,0,2,1,1.00,0.00
6306926,0,1,1,1.00,0.00
6307329,6,1,1,0.14,0.43
6307531,0,1,1,1.00,0.00
6307651,10,6,2,0.38,0.71
6308197,11,1,1,0.08,0.79
6308672,1,1,2,0.50,0.07
6308918,6,2,1,0.25,0.43
6309096,6,1,1,0.14,0.43
6309425,1,1,2,0.50,0.07
6309748,1,1,2,0.50,0.07
6309891,4,1,1,0.20,0.29
6310128,2,1,1,0.33,0.14
6310204,27,2,2,0.07,1.93
6311922,0,1,1,1.00,0.00
6312735,3,2,1,0.40,0.21
6313179,12,3,1,0.20,0.86
6313433,2,1,1,0.33,0.14
6313865,5,1,5,0.17,0.36
6313956,0,1,1,1.00,0.00
6314745,0,1,1,1.00,0.00
6314751,6,1,1,0.14,0.43
6314757,7,1,1,0.13,0.50
6314823,3,1,1,0.25,0.21
6315397,3,1,1,0.25,0.21
6315709,1,1,2,0.50,0.07
6316064,2,3,1,0.60,0.14
6316156,0,1,1,1.00,0.00
6316434,3,1,1,0.25,0.21
6316488,3,1,1,0.25,0.21
6316642,1,1,2,0.50,0.07
6316724,0,1,1,1.00,0.00
6316887,8,1,1,0.11,0.57
6317119,0,1,1,1.00,0.00
6317144,0,1,1,1.00,0.00
6317224,3,2,1,0.40,0.21
6317585,2,1,1,0.33,0.14
6318552,1,1,2,0.50,0.07
6318752,3,1,1,0.25,0.21
6319161,5,3,5,0.38,0.36
6319177,2,2,1,0.50,0.14
6319802,5,1,5,0.17,0.36
6320193,0,1,1,1.00,0.00
6320408,4,1,1,0.20,0.29
6321264,5,2,5,0.29,0.36
6322125,1,1,2,0.50,0.07
6322896,5,1,5,0.17,0.36
6323792,2,2,1,0.50,0.14
6323851,1,2,2,0.67,0.07
6323855,0,1,1,1.00,0.00
6323887,0,4,1,1.00,0.00
6324541,1,1,2,0.50,0.07
6325885,6,1,1,0.14,0.43
6326226,2,1,1,0.33,0.14
6327014,2,1,1,0.33,0.14
6327244,0,1,1,1.00,0.00
6327873,1,1,2,0.50,0.07
6328477,12,3,1,0.20,0.86
6328513,0,2,1,1.00,0.00
6329142,4,1,1,0.20,0.29
6329462,2,1,1,0.33,0.14
6329746,2,2,1,0.50,0.14
6330140,0,2,1,1.00,0.00
6330385,3,1,1,0.25,0.21
6330536,0,1,1,1.00,0.00
6330727,4,2,1,0.33,0.29
6330906,1,2,2,0.67,0.07
6331020,3,1,1,0.25,0.21
6331054,2,1,1,0.33,0.14
6331265,1,1,2,0.50,0.07
6332232,5,2,5,0.29,0.36
6332705,0,2,1,1.00,0.00
6333490,1,1,2,0.50,0.07
6333792,0,3,1,1.00,0.00
6334422,1,1,2,0.50,0.07
6335015,0,1,1,1.00,0.00
6335118,2,1,1,0.33,0.14
6335502,6,2,1,0.25,0.43
6335764,1,7,2,0.88,0.07
6335778,4,1,1,0.20,0.29
6335937,20,1,7,0.05,1.43
6337365,3,1,1,0.25,0.21
6337801,5,1,5,0.17,0.36
6337822,6,2,1,0.25,0.43
6338817,9,1,1,0.10,0.64
6339152,2,1,1,0.33,0.14
6339479,2,2,1,0.50,0.14
6339605,1,3,2,0.75,0.07
6339676,1,2,2,0.67,0.07
6339743,5,1,5,0.17,0.36
6339886,2,1,1,0.33,0.14
6340020,2,2,1,0.50,0.14
6340265,6,1,1,0.14,0.43
6340416,8,1,1,0.11,0.57
6340422,3,1,1,0.25,0.21
6340695,10,3,2,0.23,0.71
6341469,2,2,1,0.50,0.14
6341530,4,1,1,0.20,0.29
6341531,5,1,5,0.17,0.36
6341944,5,1,5,0.17,0.36
6342296,0,1,1,1.00,0.00
6342454,2,1,1,0.33,0.14
6342522,3,1,1,0.25,0.21
6343022,1,2,2,0.67,0.07
6343494,2,1,1,0.33,0.14
6343649,0,1,1,1.00,0.00
6344071,11,1,1,0.08,0.79
6344671,0,1,1,1.00,0.00
6344950,0,2,1,1.00,0.00
6345202,10,1,2,0.09,0.71
6346729,5,3,5,0.38,0.36
6347210,1,1,2,0.50,0.07
6348152,3,4,1,0.57,0.21
6348813,1,1,2,0.50,0.07
6348821,17,3,1,0.15,1.21
6348899,0,1,1,1.00,0.00
6348978,6,4,1,0.40,0.43
6349189,3,3,1,0.50,0.21
6349362,1,1,2,0.50,0.07
6349649,6,1,1,0.14,0.43
6349991,0,2,1,1.00,0.00
6350129,14,1,1,0.07,1.00
6350614,0,1,1,1.00,0.00
6350736,1,1,2,0.50,0.07
6351468,0,2,1,1.00,0.00
6351973,1,2,2,0.67,0.07
6352504,2,1,1,0.33,0.14
6352558,3,1,1,0.25,0.21
6352757,6,2,1,0.25,0.43
6353641,3,1,1,0.25,0.21
6354808,8,1,1,0.11,0.57
6356146,0,1,1,1.00,0.00
6356764,1,1,2,0.50,0.07
6357212,11,3,1,0.21,0.79
6357598,1,1,2,0.50,0.07
6358804,2,2,1,0.50,0.14
6359005,8,1,1,0.11,0.57
6359309,1,1,2,0.50,0.07
6359365,9,1,1,0.10,0.64
6360270,1,1,2,0.50,0.07
6361299,0,2,1,1.00,0.00
6361330,1,1,2,0.50,0.07
6361384,3,5,1,0.63,0.21
6361448,4,1,1,0.20,0.29
6361543,4,2,1,0.33,0.29
6362076,5,1,5,0.17,0.36
6362199,7,2,1,0.22,0.50
6363048,4,1,1,0.20,0.29
6363795,1,1,2,0.50,0.07
6364043,5,1,5,0.17,0.36
6364105,0,1,1,1.00,0.00
6364826,9,1,1,0.10,0.64
6364921,2,1,1,0.33,0.14
6365545,9,1,1,0.10,0.64
6366329,20,4,7,0.17,1.43
6366684,3,1,1,0.25,0.21
6367818,1,1,2,0.50,0.07
6368206,4,1,1,0.20,0.29
6368586,6,2,1,0.25,0.43
6368877,1,1,2,0.50,0.07
6369407,15,1,1,0.06,1.07
6370059,1,1,2,0.50,0.07
6370752,11,1,1,0.08,0.79
6370755,2,1,1,0.33,0.14
6372466,8,1,1,0.11,0.57
6372568,1,3,2,0.75,0.07
6372828,8,1,1,0.11,0.57
6372919,1,2,2,0.67,0.07
6373907,3,1,1,0.25,0.21
6374094,11,1,1,0.08,0.79
6374590,1,1,2,0.50,0.07
6374723,0,2,1,1.00,0.00
6374753,5,1,5,0.17,0.36
6375391,2,1,1,0.33,0.14
6375726,11,1,1,0.08,0.79
6376845,5,3,5,0.38,0.36
6377755,1,1,2,0.50,0.07
6378063,4,1,1,0.20,0.29
6378725,0,1,1,1.00,0.00
6378933,5,1,5,0.17,0.36
6380066,4,1,1,0.20,0.29
6381795,2,1,1,0.33,0.14
6381939,1,3,2,0.75,0.07
6382787,12,1,1,0.08,0.86
6382909,0,1,1,1.00,0.00
6383106,1,1,2,0.50,0.07
6383515,0,3,1,1.00,0.00
6383575,8,1,1,0.11,0.57
6383756,6,1,1,0.14,0.43
6383761,2,1,1,0.33,0.14
6383879,2,1,1,0.33,0.14
6383942,11,1,1,0.08,0.79
6384708,1,1,2,0.50,0.07
6384729,18,2,2,0.10,1.29
6384843,8,1,1,0.11,0.57
6384965,3,1,1,0.25,0.21
6385053,10,1,2,0.09,0.71
6385215,1,1,2,0.50,0.07
6386279,6,1,1,0.14,0.43
6388333,2,2,1,0.50,0.14
6388401,0,1,1,1.00,0.00
6388456,6,2,1,0.25,0.43
6388665,12,2,1,0.14,0.86
6389587,0,1,1,1.00,0.00
6389600,5,1,5,0.17,0.36
6390440,9,2,1,0.18,0.64
6391042,13,1,3,0.07,0.93
6391479,4,2,1,0.33,0.29
6391812,8,2,1,0.20,0.57
6391889,6,1,1,0.14,0.43
6392552,2,1,1,0.33,0.14
6392616,2,1,1,0.33,0.14
6392854,5,1,5,0.17,0.36
6393756,20,1,7,0.05,1.43
6394055,2,1,1,0.33,0.14
6394504,0,1,1,1.00,0.00
6394660,5,1,5,0.17,0.36
6395103,3,2,1,0.40,0.21
6395356,7,2,1,0.22,0.50
6395473,5,2,5,0.29,0.36
6395544,16,1,2,0.06,1.14
6395597,12,1,1,0.08,0.86
6395839,3,3,1,0.50,0.21
6395975,20,1,7,0.05,1.43
6395990,3,1,1,0.25,0.21
6396249,2,1,1,0.33,0.14
6396251,10,1,2,0.09,0.71
6396258,11,3,1,0.21,0.79
6396300,2,1,1,0.33,0.14
6396493,0,1,1,1.00,0.00
6397252,10,6,2,0.38,0.71
6397284,3,1,1,0.25,0.21
6397433,0,1,1,1.00,0.00
6397730,0,1,1,1.00,0.00
6398356,2,2,1,0.50,0.14
6398758,2,1,1,0.33,0.14
6398883,0,1,1,1.00,0.00
6398887,1,1,2,0.50,0.07
6398920,4,1,1,0.20,0.29
6398969,9,1,1,0.10,0.64
6400191,5,3,5,0.38,0.36
6401140,0,1,1,1.00,0.00
6401173,12,1,1,0.08,0.86
6401672,3,4,1,0.57,0.21
6402779,0,1,1,1.00,0.00
6403875,4,1,1,0.20,0.29
6404252,0,2,1,1.00,0.00
6404469,39,5,6,0.11,2.79
6405066,1,1,2,0.50,0.07
6405582,4,1,1,0.20,0.29
6406211,2,1,1,0.33,0.14
6406525,4,4,1,0.50,0.29
6406651,1,2,2,0.67,0.07
6406687,3,3,1,0.50,0.21
6406715,10,2,2,0.17,0.71
6406794,1,1,2,0.50,0.07
6407134,4,2,1,0.33,0.29
6407289,1,2,2,0.67,0.07
6407430,4,2,1,0.33,0.29
6408001,5,4,5,0.44,0.36
6408111,7,1,1,0.13,0.50
6408295,1,1,2,0.50,0.07
6408326,19,1,1,0.05,1.36
6408611,2,1,1,0.33,0.14
6408674,1,1,2,0.50,0.07
6408790,2,1,1,0.33,0.14
6408827,2,2,1,0.50,0.14
6409130,0,1,1,1.00,0.00
6409230,4,2,1,0.33,0.29
6409320,3,1,1,0.25,0.21
6410449,2,1,1,0.33,0.14
6410621,6,1,1,0.14,0.43
6411088,4,1,1,0.20,0.29
6412067,0,1,1,1.00,0.00
6412314,3,1,1,0.25,0.21
6412458,27,2,2,0.07,1.93
6412711,9,4,1,0.31,0.64
6413047,6,4,1,0.40,0.43
6413217,2,1,1,0.33,0.14
6413515,2,1,1,0.33,0.14
6413517,0,1,1,1.00,0.00
6413952,1,1,2,0.50,0.07
6414358,0,1,1,1.00,0.00
6414572,4,1,1,0.20,0.29
6416487,3,1,1,0.25,0.21
6417341,2,1,1,0.33,0.14
6418179,2,2,1,0.50,0.14
6418438,10,2,2,0.17,0.71
6418996,6,1,1,0.14,0.43
6419106,1,1,2,0.50,0.07
6419361,3,1,1,0.25,0.21
6419652,0,2,1,1.00,0.00
6420007,3,1,1,0.25,0.21
6420972,0,1,1,1.00,0.00
6420986,9,1,1,0.10,0.64
6421169,3,1,1,0.25,0.21
6421184,2,1,1,0.33,0.14
6421445,1,1,2,0.50,0.07
6421599,12,1,1,0.08,0.86
6421704,3,1,1,0.25,0.21
6422211,11,1,1,0.08,0.79
6422251,0,2,1,1.00,0.00
6422389,12,2,1,0.14,0.86
6422734,0,1,1,1.00,0.00
6422920,0,2,1,1.00,0.00
6423053,0,1,1,1.00,0.00
6423238,14,1,1,0.07,1.00
6424103,10,2,2,0.17,0.71
6424291,3,1,1,0.25,0.21
6424553,14,3,1,0.18,1.00
6426200,1,2,2,0.67,0.07
6427060,17,1,1,0.06,1.21
6427710,13,1,3,0.07,0.93
6427785,2,1,1,0.33,0.14
6428300,0,1,1,1.00,0.00
6428470,3,1,1,0.25,0.21
6428899,2,4,1,0.67,0.14
6429095,0,1,1,1.00,0.00
6429185,17,6,1,0.26,1.21
6429445,5,2,5,0.29,0.36
6429453,0,1,1,1.00,0.00
6429632,3,2,1,0.40,0.21
6430388,12,5,1,0.29,0.86
6430522,0,1,1,1.00,0.00
6430824,7,2,1,0.22,0.50
6431497,2,1,1,0.33,0.14
6431955,22,1,1,0.04,1.57
6432108,2,1,1,0.33,0.14
6432818,6,1,1,0.14,0.43
6433134,5,1,5,0.17,0.36
6433154,7,5,1,0.42,0.50
6433166,2,1,1,0.33,0.14
6433184,0,1,1,1.00,0.00
6433230,6,1,1,0.14,0.43
6433378,1,1,2,0.50,0.07
6433617,15,2,1,0.12,1.07
6433894,0,1,1,1.00,0.00
6433913,9,2,1,0.18,0.64
6434151,3,1,1,0.25,0.21
6434970,1,1,2,0.50,0.07
6435009,3,2,1,0.40,0.21
6435705,7,2,1,0.22,0.50
6435902,8,1,1,0.11,0.57
6435997,6,1,1,0.14,0.43
6436003,9,1,1,0.10,0.64
6436528,4,1,1,0.20,0.29
6436794,4,1,1,0.20,0.29
6437144,1,1,2,0.50,0.07
6437703,0,2,1,1.00,0.00
6437740,0,2,1,1.00,0.00
6437778,12,2,1,0.14,0.86
6437879,6,1,1,0.14,0.43
6438201,4,3,1,0.43,0.29
6438246,5,2,5,0.29,0.36
6438379,0,1,1,1.00,0.00
6438783,0,1,1,1.00,0.00
6439153,3,2,1,0.40,0.21
6439884,6,1,1,0.14,0.43
6439938,1,1,2,0.50,0.07
6440050,8,1,1,0.11,0.57
6441691,1,2,2,0.67,0.07
6441921,0,1,1,1.00,0.00
6441932,3,2,1,0.40,0.21
6442006,6,1,1,0.14,0.43
6442729,0,1,1,1.00,0.00
6444078,9,1,1,0.10,0.64
6445483,0,5,1,1.00,0.00
6446351,0,1,1,1.00,0.00
6448231,3,5,1,0.63,0.21
6448327,13,1,3,0.07,0.93
6448733,19,5,1,0.21,1.36
6448813,8,1,1,0.11,0.57
6448954,3,1,1,0.25,0.21
6449003,0,1,1,1.00,0.00
6449261,0,2,1,1.00,0.00
6449778,2,1,1,0.33,0.14
6450010,1,3,2,0.75,0.07
6450067,3,1,1,0.25,0.21
6450312,3,1,1,0.25,0.21
6451078,9,1,1,0.10,0.64
6451225,1,1,2,0.50,0.07
6451322,2,1,1,0.33,0.14
6451774,0,1,1,1.00,0.00
6451786,15,2,1,0.12,1.07
6451801,1,2,2,0.67,0.07
6452447,7,3,1,0.30,0.50
6452716,3,1,1,0.25,0.21
6452817,0,1,1,1.00,0.00
6453229,1,1,2,0.50,0.07
6453872,0,1,1,1.00,0.00
6454019,1,3,2,0.75,0.07
6454170,5,1,5,0.17,0.36
6454251,2,3,1,0.60,0.14
6454334,23,2,1,0.08,1.64
6454631,3,2,1,0.40,0.21
6454888,0,1,1,1.00,0.00
6455358,16,7,2,0.30,1.14
6456612,0,1,1,1.00,0.00
6456783,4,1,1,0.20,0.29
6457806,2,1,1,0.33,0.14
6459017,5,1,5,0.17,0.36
6459191,6,1,1,0.14,0.43
6459962,13,1,3,0.07,0.93
6460301,8,1,1,0.11,0.57
6460802,5,1,5,0.17,0.36
6461255,18,3,2,0.14,1.29
6461261,8,2,1,0.20,0.57
6461421,7,1,1,0.13,0.50
6461690,10,1,2,0.09,0.71
6461913,2,1,1,0.33,0.14
6461929,13,1,3,0.07,0.93
6462702,5,1,5,0.17,0.36
6462851,1,1,2,0.50,0.07
6462898,4,1,1,0.20,0.29
6462931,2,2,1,0.50,0.14
6463124,18,1,2,0.05,1.29
6463205,1,1,2,0.50,0.07
6463340,0,1,1,1.00,0.00
6463393,0,1,1,1.00,0.00
6463464,1,2,2,0.67,0.07
6463539,2,3,1,0.60,0.14
6463634,3,1,1,0.25,0.21
6463662,0,1,1,1.00,0.00
6463932,7,1,1,0.13,0.50
6464101,2,2,1,0.50,0.14
6464144,2,2,1,0.50,0.14
6464175,0,1,1,1.00,0.00
6464627,2,2,1,0.50,0.14
6464719,0,1,1,1.00,0.00
6464731,12,3,1,0.20,0.86
6464739,10,1,2,0.09,0.71
6464811,0,5,1,1.00,0.00
6465038,15,2,1,0.12,1.07
6465076,1,1,2,0.50,0.07
6465368,3,2,1,0.40,0.21
6465377,10,3,2,0.23,0.71
6465413,2,1,1,0.33,0.14
6465526,7,1,1,0.13,0.50
6465580,1,1,2,0.50,0.07
6465599,4,1,1,0.20,0.29
6465602,8,3,1,0.27,0.57
6466104,16,3,2,0.16,1.14
6466369,2,1,1,0.33,0.14
6467557,16,3,2,0.16,1.14
6468063,0,1,1,1.00,0.00
6468275,7,1,1,0.13,0.50
6469386,1,1,2,0.50,0.07
6469730,0,1,1,1.00,0.00
6470329,1,1,2,0.50,0.07
6470491,5,1,5,0.17,0.36
6470882,0,1,1,1.00,0.00
6471112,24,1,1,0.04,1.71
6472243,0,1,1,1.00,0.00
6472795,4,2,1,0.33,0.29
6473036,2,2,1,0.50,0.14
6473518,5,1,5,0.17,0.36
6473804,3,1,1,0.25,0.21
6474270,0,2,1,1.00,0.00
6475208,0,12,1,1.00,0.00
6475845,3,1,1,0.25,0.21
6476112,5,3,5,0.38,0.36
6476417,3,1,1,0.25,0.21
6476479,19,1,1,0.05,1.36
6477016,9,1,1,0.10,0.64
6477209,7,1,1,0.13,0.50
6477516,1,1,2,0.50,0.07
6478589,0,4,1,1.00,0.00
6478819,10,2,2,0.17,0.71
6479830,3,1,1,0.25,0.21
6480153,0,1,1,1.00,0.00
6481948,5,5,5,0.50,0.36
6482194,4,1,1,0.20,0.29
6482563,3,1,1,0.25,0.21
6482905,0,1,1,1.00,0.00
6482937,11,1,1,0.08,0.79
6483556,4,3,1,0.43,0.29
6483607,0,1,1,1.00,0.00
6484210,5,2,5,0.29,0.36
6484300,15,1,1,0.06,1.07
6485463,9,4,1,0.31,0.64
6485592,0,1,1,1.00,0.00
6485636,1,1,2,0.50,0.07
6485787,1,1,2,0.50,0.07
6486538,1,2,2,0.67,0.07
6486813,7,1,1,0.13,0.50
6487050,8,1,1,0.11,0.57
6487927,0,1,1,1.00,0.00
6488251,11,1,1,0.08,0.79
6488689,1,2,2,0.67,0.07
6488948,0,1,1,1.00,0.00
6488965,2,2,1,0.50,0.14
6489602,9,1,1,0.10,0.64
6489655,1,1,2,0.50,0.07
6489946,3,2,1,0.40,0.21
6490357,0,1,1,1.00,0.00
6490456,1,1,2,0.50,0.07
6490683,8,2,1,0.20,0.57
6490746,1,1,2,0.50,0.07
6491371,3,1,1,0.25,0.21
6491590,2,2,1,0.50,0.14
6491919,0,1,1,1.00,0.00
6492127,0,1,1,1.00,0.00
6492469,4,2,1,0.33,0.29
6492713,17,4,1,0.19,1.21
6492895,6,1,1,0.14,0.43
6492984,5,1,5,0.17,0.36
6493125,3,3,1,0.50,0.21
6493177,0,1,1,1.00,0.00
6493211,5,1,5,0.17,0.36
6493257,7,1,1,0.13,0.50
6493287,0,1,1,1.00,0.00
6494283,0,1,1,1.00,0.00
6494418,1,1,2,0.50,0.07
6494740,1,4,2,0.80,0.07
6494981,5,1,5,0.17,0.36
6495438,1,1,2,0.50,0.07
6495715,5,1,5,0.17,0.36
6496566,4,2,1,0.33,0.29
6496671,8,3,1,0.27,0.57
6497887,3,1,1,0.25,0.21
6498273,1,2,2,0.67,0.07
6498480,1,1,2,0.50,0.07
6498897,1,1,2,0.50,0.07
6499084,5,3,5,0.38,0.36
6499328,3,4,1,0.57,0.21
6499660,2,1,1,0.33,0.14
6500133,1,1,2,0.50,0.07
6500637,3,2,1,0.40,0.21
6500999,2,2,1,0.50,0.14
6501233,2,2,1,0.50,0.14
6502190,3,1,1,0.25,0.21
6502654,2,1,1,0.33,0.14
6502822,4,1,1,0.20,0.29
6503183,0,1,1,1.00,0.00
6503193,6,1,1,0.14,0.43
6504524,3,1,1,0.25,0.21
6505347,1,1,2,0.50,0.07
6505645,6,1,1,0.14,0.43
6505655,4,1,1,0.20,0.29
6506292,19,4,1,0.17,1.36
6506678,4,1,1,0.20,0.29
6507538,2,1,1,0.33,0.14
6507587,5,1,5,0.17,0.36
6508518,3,1,1,0.25,0.21
6508699,0,4,1,1.00,0.00
6508764,11,1,1,0.08,0.79
6508879,4,1,1,0.20,0.29
6509445,2,6,1,0.75,0.14
6509559,8,1,1,0.11,0.57
6509615,8,4,1,0.33,0.57
6509709,0,2,1,1.00,0.00
6509777,3,1,1,0.25,0.21
6510348,11,1,1,0.08,0.79
6510611,12,1,1,0.08,0.86
6510961,4,1,1,0.20,0.29
6511188,0,2,1,1.00,0.00
6511822,1,1,2,0.50,0.07
6513024,7,2,1,0.22,0.50
6513279,2,3,1,0.60,0.14
6513495,0,1,1,1.00,0.00
6513981,2,1,1,0.33,0.14
6514137,1,1,2,0.50,0.07
6514441,5,1,5,0.17,0.36
6515587,9,1,1,0.10,0.64
6515779,10,1,2,0.09,0.71
6516571,0,1,1,1.00,0.00
6516628,1,1,2,0.50,0.07
6517203,0,2,1,1.00,0.00
6517576,7,1,1,0.13,0.50
6518372,2,1,1,0.33,0.14
6518847,2,1,1,0.33,0.14
6518899,2,1,1,0.33,0.14
6518912,0,1,1,1.00,0.00
6519587,2,1,1,0.33,0.14
6519700,12,1,1,0.08,0.86
6519910,2,1,1,0.33,0.14
6520074,1,1,2,0.50,0.07
6520130,11,1,1,0.08,0.79
6520171,20,3,7,0.13,1.43
6520343,7,1,1,0.13,0.50
6520510,0,1,1,1.00,0.00
6520813,12,1,1,0.08,0.86
6520852,1,2,2,0.67,0.07
6520890,4,1,1,0.20,0.29
6521096,8,3,1,0.27,0.57
6521107,4,1,1,0.20,0.29
6521216,14,1,1,0.07,1.00
6521424,7,1,1,0.13,0.50
6521464,3,2,1,0.40,0.21
6521626,0,1,1,1.00,0.00
6521776,9,1,1,0.10,0.64
6521821,4,2,1,0.33,0.29
6522086,7,1,1,0.13,0.50
6522093,2,2,1,0.50,0.14
6522175,17,2,1,0.11,1.21
6522516,14,1,1,0.07,1.00
6522576,0,1,1,1.00,0.00
6522603,0,1,1,1.00,0.00
6523378,1,2,2,0.67,0.07
6523585,3,1,1,0.25,0.21
6523721,7,1,1,0.13,0.50
6524643,4,1,1,0.20,0.29
6524666,12,2,1,0.14,0.86
6524806,1,1,2,0.50,0.07
6525000,5,1,5,0.17,0.36
6525655,22,4,1,0.15,1.57
6526725,0,2,1,1.00,0.00
